Rk,Gtm,Date,,Opp_team,Rslt,Tm_PTS,Opp_PTS,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,opp_FG,opp_FGA,opp_FG%,opp_3P,opp_3PA,opp_3P%,opp_2P,opp_2PA,opp_2P%,opp_eFG%,opp_FT,opp_FTA,opp_FT%,opp_ORB,opp_DRB,opp_TRB,opp_AST,opp_STL,opp_BLK,opp_TOV,opp_PF
65,65,2025-03-07,@,MIA,W,106,104,,40,81,.494,18,45,.400,22,36,.611,.605,8,14,.571,7,36,43,28,6,6,14,12,41,89,.461,14,34,.412,27,55,.491,.539,8,11,.727,7,34,41,29,7,2,9,16
66,66,2025-03-09,,SAS,W,141,124,,53,95,.558,21,42,.500,32,53,.604,.668,14,15,.933,14,28,42,38,7,4,13,17,47,85,.553,11,30,.367,36,55,.655,.618,19,24,.792,11,25,36,26,8,3,12,14
67,67,2025-03-12,@,DEN,W,115,95,,43,90,.478,17,40,.425,26,50,.520,.572,12,16,.750,12,36,48,31,7,5,15,16,36,89,.404,7,30,.233,29,59,.492,.444,16,22,.727,12,30,42,20,9,4,10,16
68,68,2025-03-14,,ORL,W,118,111,,42,80,.525,14,33,.424,28,47,.596,.613,20,28,.714,6,39,45,26,8,6,16,21,40,89,.449,12,28,.429,28,61,.459,.517,19,22,.864,6,25,31,18,9,5,11,22
69,69,2025-03-16,,UTA,W,128,102,,48,97,.495,14,43,.326,34,54,.630,.567,18,26,.692,16,33,49,30,14,6,10,16,39,90,.433,12,38,.316,27,52,.519,.500,12,15,.800,10,34,44,23,4,0,22,20
70,70,2025-03-17,,IND,L,130,132,OT,44,97,.454,13,42,.310,31,55,.564,.521,29,36,.806,9,35,44,25,11,7,15,22,48,97,.495,17,37,.459,31,60,.517,.582,19,23,.826,14,34,48,28,7,6,20,25
71,71,2025-03-19,,NOP,L,115,119,,35,77,.455,16,39,.410,19,38,.500,.558,29,36,.806,9,31,40,21,7,6,14,19,47,89,.528,13,29,.448,34,60,.567,.601,12,22,.545,11,35,46,28,5,6,15,25
72,72,2025-03-21,,NOP,W,134,93,,48,89,.539,19,44,.432,29,45,.644,.646,19,20,.950,10,26,36,40,14,1,14,17,34,68,.500,11,31,.355,23,37,.622,.581,14,22,.636,7,26,33,20,11,4,26,20
73,73,2025-03-24,@,IND,L,103,119,,44,91,.484,9,35,.257,35,56,.625,.533,6,10,.600,9,36,45,26,5,3,17,13,46,94,.489,13,35,.371,33,59,.559,.559,14,14,1.000,9,37,46,30,9,5,12,12
74,74,2025-03-28,,PHO,W,124,109,,47,89,.528,19,39,.487,28,50,.560,.635,11,13,.846,12,31,43,31,12,4,13,18,41,79,.519,18,37,.486,23,42,.548,.633,9,13,.692,8,26,34,28,6,4,16,16
75,75,2025-03-30,,DET,W,123,104,,44,93,.473,12,31,.387,32,62,.516,.538,23,31,.742,15,44,59,24,3,9,10,24,34,95,.358,12,38,.316,22,57,.386,.421,24,32,.750,16,28,44,22,3,3,7,24
76,76,2025-04-01,@,DEN,W,140,139,2OT,52,111,.468,19,50,.380,33,61,.541,.554,17,25,.680,21,31,52,35,5,2,14,34,47,86,.547,12,34,.353,35,52,.673,.616,33,44,.750,8,37,45,33,7,7,18,22
77,77,2025-04-03,@,BRK,W,105,90,,39,78,.500,13,42,.310,26,36,.722,.583,14,21,.667,10,35,45,27,6,10,18,13,38,89,.427,11,36,.306,27,53,.509,.489,3,4,.750,8,26,34,30,11,0,12,17
78,78,2025-04-05,@,PHI,W,114,109,,41,81,.506,11,34,.324,30,47,.638,.574,21,29,.724,14,33,47,22,5,7,15,15,44,91,.484,12,35,.343,32,56,.571,.549,9,15,.600,11,23,34,26,9,4,11,23
79,79,2025-04-08,@,MIL,L,103,110,,41,89,.461,13,40,.325,28,49,.571,.534,8,9,.889,10,32,42,25,4,3,14,20,40,84,.476,12,36,.333,28,48,.583,.548,18,25,.720,11,32,43,27,8,2,12,15
80,80,2025-04-10,@,MEM,W,141,125,,48,87,.552,20,44,.455,28,43,.651,.667,25,28,.893,8,33,41,29,6,3,16,25,46,89,.517,18,36,.500,28,53,.528,.618,15,21,.714,8,25,33,26,5,2,15,22
81,81,2025-04-11,,BRK,W,117,91,,42,77,.545,11,31,.355,31,46,.674,.617,22,29,.759,7,41,48,27,5,5,12,15,33,90,.367,12,41,.293,21,49,.429,.433,13,17,.765,15,26,41,24,7,1,10,24
82,82,2025-04-13,,UTA,W,116,105,,46,98,.469,13,43,.302,33,55,.600,.536,11,16,.688,17,37,54,23,9,9,13,16,40,89,.449,16,42,.381,24,47,.511,.539,9,11,.818,9,31,40,24,6,5,14,15
