Rk,Gtm,Date,,Opp_team,Rslt,Tm_PTS,Opp_PTS,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,opp_FG,opp_FGA,opp_FG%,opp_3P,opp_3PA,opp_3P%,opp_2P,opp_2PA,opp_2P%,opp_eFG%,opp_FT,opp_FTA,opp_FT%,opp_ORB,opp_DRB,opp_TRB,opp_AST,opp_STL,opp_BLK,opp_TOV,opp_PF
27,27,2024-12-19,@,WAS,L,114,123,,43,106,.406,8,43,.186,35,63,.556,.443,20,27,.741,22,30,52,30,12,2,8,21,41,83,.494,17,42,.405,24,41,.585,.596,24,31,.774,12,40,52,33,5,8,18,18
28,28,2024-12-20,@,PHI,L,98,108,,36,78,.462,10,31,.323,26,47,.553,.526,16,21,.762,13,31,44,22,7,4,17,19,41,83,.494,12,33,.364,29,50,.580,.566,14,18,.778,11,28,39,30,14,6,15,21
29,29,2024-12-23,,HOU,L,101,114,,37,89,.416,10,36,.278,27,53,.509,.472,17,24,.708,11,33,44,25,8,6,11,15,43,99,.434,13,42,.310,30,57,.526,.500,15,19,.789,21,39,60,23,4,8,12,16
30,30,2024-12-26,@,WAS,L,110,113,,41,94,.436,17,42,.405,24,52,.462,.527,11,14,.786,11,39,50,31,6,4,19,23,39,91,.429,14,44,.318,25,47,.532,.505,21,28,.750,8,35,43,25,9,7,11,19
31,31,2024-12-28,,OKC,L,94,106,,29,80,.363,11,34,.324,18,46,.391,.431,25,28,.893,8,36,44,17,9,5,18,16,42,88,.477,10,38,.263,32,50,.640,.534,12,14,.857,9,40,49,29,9,1,17,19
32,32,2024-12-30,,CHI,L,108,115,OT,42,101,.416,10,43,.233,32,58,.552,.465,14,20,.700,9,47,56,23,8,6,14,20,39,104,.375,18,60,.300,21,44,.477,.462,19,27,.704,14,49,63,31,11,4,15,17
33,33,2025-01-03,@,DET,L,94,98,,33,80,.413,9,30,.300,24,50,.480,.469,19,30,.633,9,36,45,25,8,6,18,10,39,93,.419,12,37,.324,27,56,.482,.484,8,13,.615,14,37,51,21,13,7,15,27
34,34,2025-01-05,@,CLE,L,105,115,,38,91,.418,15,42,.357,23,49,.469,.500,14,19,.737,13,35,48,19,9,4,16,18,44,92,.478,15,43,.349,29,49,.592,.560,12,16,.750,9,32,41,29,5,5,12,17
35,35,2025-01-07,,PHO,W,115,104,,38,98,.388,13,47,.277,25,51,.490,.454,26,29,.897,20,39,59,23,9,5,14,19,39,92,.424,8,33,.242,31,59,.525,.467,18,19,.947,8,34,42,27,3,4,11,23
36,36,2025-01-12,@,PHO,L,113,120,,41,92,.446,15,40,.375,26,52,.500,.527,16,20,.800,15,37,52,30,10,2,16,20,42,87,.483,17,41,.415,25,46,.543,.580,19,22,.864,8,31,39,31,9,6,12,17
37,37,2025-01-15,@,UTA,W,117,112,,45,85,.529,12,39,.308,33,46,.717,.600,15,21,.714,11,34,45,27,6,6,18,16,43,93,.462,16,43,.372,27,50,.540,.548,10,17,.588,9,27,36,30,5,4,12,18
38,38,2025-01-17,@,CHI,W,125,123,,48,96,.500,13,34,.382,35,62,.565,.568,16,20,.800,13,31,44,26,9,2,12,13,48,95,.505,14,40,.350,34,55,.618,.579,13,14,.929,12,33,45,34,9,3,14,18
39,39,2025-01-20,,DAL,W,110,105,,40,98,.408,17,39,.436,23,59,.390,.495,13,18,.722,17,32,49,28,10,7,13,16,38,88,.432,6,32,.188,32,56,.571,.466,23,26,.885,16,35,51,19,10,8,14,15
40,40,2025-01-22,@,MEM,L,120,132,,41,86,.477,11,31,.355,30,55,.545,.541,27,32,.844,11,22,33,27,9,4,16,19,49,98,.500,21,47,.447,28,51,.549,.607,13,14,.929,13,27,40,36,9,6,16,30
41,41,2025-01-24,,POR,L,97,102,,32,85,.376,9,31,.290,23,54,.426,.429,24,28,.857,16,30,46,20,9,6,16,28,32,79,.405,11,38,.289,21,41,.512,.475,27,39,.692,15,32,47,17,12,6,17,21
42,42,2025-01-25,,NOP,W,123,92,,42,84,.500,21,50,.420,21,34,.618,.625,18,25,.720,9,39,48,28,11,5,15,18,32,84,.381,8,31,.258,24,53,.453,.429,20,26,.769,9,30,39,21,8,5,13,17
43,43,2025-01-27,,LAL,L,107,112,,39,87,.448,14,36,.389,25,51,.490,.529,15,18,.833,10,24,34,26,11,3,14,19,44,86,.512,6,28,.214,38,58,.655,.547,18,24,.750,12,36,48,22,9,5,19,18
44,44,2025-01-29,,BRK,L,83,104,,28,83,.337,10,35,.286,18,48,.375,.398,17,25,.680,18,34,52,18,6,7,17,19,39,80,.488,10,32,.313,29,48,.604,.550,16,20,.800,7,33,40,27,11,8,11,18
45,45,2025-01-31,,LAC,L,104,112,,42,96,.438,7,30,.233,35,66,.530,.474,13,15,.867,13,29,42,18,11,3,9,16,44,81,.543,11,28,.393,33,53,.623,.611,13,20,.650,9,36,45,26,7,4,18,18
46,46,2025-02-01,,DEN,L,104,107,,41,95,.432,9,26,.346,32,69,.464,.479,13,17,.765,13,38,51,31,5,6,12,13,41,88,.466,7,37,.189,34,51,.667,.506,18,20,.900,8,35,43,29,9,9,11,16
47,47,2025-02-03,,WAS,L,114,124,,39,89,.438,11,29,.379,28,60,.467,.500,25,28,.893,9,37,46,26,4,1,11,17,44,99,.444,17,51,.333,27,48,.563,.530,19,23,.826,18,36,54,29,6,5,11,21
48,48,2025-02-05,,MIL,L,102,112,,38,88,.432,11,34,.324,27,54,.500,.494,15,20,.750,9,32,41,21,4,1,8,14,41,81,.506,18,42,.429,23,39,.590,.617,12,13,.923,6,38,44,26,6,4,11,16
49,49,2025-02-07,,SAS,W,117,116,,47,101,.465,17,38,.447,30,63,.476,.550,6,6,1.000,16,37,53,33,4,4,11,22,42,92,.457,12,39,.308,30,53,.566,.522,20,24,.833,13,25,38,25,8,5,8,13
50,50,2025-02-09,@,DET,L,102,112,,34,78,.436,15,32,.469,19,46,.413,.532,19,23,.826,9,28,37,25,8,1,14,18,44,90,.489,11,37,.297,33,53,.623,.550,13,16,.813,14,32,46,31,11,1,11,21
51,51,2025-02-10,@,BRK,L,89,97,,32,78,.410,6,31,.194,26,47,.553,.449,19,28,.679,11,29,40,18,7,7,18,10,37,93,.398,10,42,.238,27,51,.529,.452,13,14,.929,19,28,47,24,10,6,17,24
52,52,2025-02-12,@,ORL,L,86,102,,32,81,.395,8,26,.308,24,55,.436,.444,14,15,.933,6,37,43,21,4,4,12,15,37,90,.411,14,43,.326,23,47,.489,.489,14,19,.737,13,39,52,22,4,9,11,12
53,53,2025-02-19,@,LAL,W,100,97,,33,91,.363,18,53,.340,15,38,.395,.462,16,17,.941,9,38,47,20,12,4,19,16,37,90,.411,15,51,.294,22,39,.564,.494,8,12,.667,12,38,50,29,7,4,18,17
54,54,2025-02-20,@,DEN,L,115,129,,43,99,.434,15,37,.405,28,62,.452,.510,14,17,.824,14,31,45,28,10,2,10,21,49,98,.500,19,43,.442,30,55,.545,.597,12,16,.750,16,39,55,29,3,3,14,14
55,55,2025-02-22,@,POR,L,88,141,,34,98,.347,5,32,.156,29,66,.439,.372,15,21,.714,12,25,37,19,12,7,17,21,51,87,.586,20,43,.465,31,44,.705,.701,19,27,.704,11,46,57,37,11,7,19,22
56,56,2025-02-24,@,SAC,L,88,130,,30,85,.353,10,40,.250,20,45,.444,.412,18,24,.750,15,22,37,24,14,4,19,16,47,87,.540,20,38,.526,27,49,.551,.655,16,18,.889,11,38,49,30,12,4,18,18
57,57,2025-02-25,@,GSW,L,92,128,,33,89,.371,11,40,.275,22,49,.449,.433,15,18,.833,18,32,50,18,7,8,25,15,49,100,.490,15,42,.357,34,58,.586,.565,15,18,.833,16,35,51,40,16,5,12,20
58,58,2025-02-27,@,DAL,L,96,103,,40,98,.408,7,27,.259,33,71,.465,.444,9,13,.692,14,42,56,25,3,2,15,16,40,97,.412,11,36,.306,29,61,.475,.469,12,16,.750,10,38,48,23,12,7,9,11
59,59,2025-03-01,,WAS,L,100,113,,41,93,.441,14,42,.333,27,51,.529,.516,4,6,.667,11,33,44,28,9,5,17,14,40,88,.455,17,50,.340,23,38,.605,.551,16,17,.941,12,36,48,33,13,7,15,10
60,60,2025-03-03,,GSW,L,101,119,,34,86,.395,11,40,.275,23,46,.500,.459,22,33,.667,8,39,47,20,3,6,17,19,40,95,.421,18,50,.360,22,45,.489,.516,21,24,.875,12,42,54,33,10,4,9,23
61,61,2025-03-05,,MIN,L,110,125,,42,95,.442,12,42,.286,30,53,.566,.505,14,18,.778,20,37,57,26,3,2,15,18,44,90,.489,21,49,.429,23,41,.561,.606,16,22,.727,10,33,43,27,9,3,6,17
62,62,2025-03-07,,CLE,L,117,118,,44,92,.478,13,37,.351,31,55,.564,.549,16,21,.762,10,33,43,29,7,3,12,33,32,76,.421,11,34,.324,21,42,.500,.493,43,51,.843,9,36,45,16,7,4,14,19
63,63,2025-03-08,,BRK,W,105,102,,40,98,.408,11,34,.324,29,64,.453,.464,14,16,.875,22,28,50,25,4,2,10,13,38,82,.463,14,50,.280,24,32,.750,.549,12,15,.800,8,29,37,20,6,10,13,19
64,64,2025-03-10,@,MIA,W,105,102,,36,86,.419,11,44,.250,25,42,.595,.483,22,23,.957,9,27,36,26,10,6,10,16,39,85,.459,10,31,.323,29,54,.537,.518,14,20,.700,11,35,46,24,7,3,16,15
65,65,2025-03-12,@,ATL,L,110,123,,40,88,.455,14,35,.400,26,53,.491,.534,16,18,.889,10,37,47,29,9,9,21,26,37,88,.420,14,36,.389,23,52,.442,.500,35,39,.897,13,30,43,26,13,6,14,16
66,66,2025-03-14,@,SAS,W,145,134,,51,85,.600,26,46,.565,25,39,.641,.753,17,19,.895,8,26,34,42,7,2,20,17,48,95,.505,21,46,.457,27,49,.551,.616,17,22,.773,17,19,36,27,14,5,14,17
67,67,2025-03-16,@,LAC,L,88,123,,37,94,.394,6,33,.182,31,61,.508,.426,8,9,.889,11,33,44,27,5,5,11,18,45,93,.484,13,26,.500,32,67,.478,.554,20,23,.870,17,41,58,30,10,5,11,12
68,68,2025-03-18,,ATL,L,102,134,,38,84,.452,10,30,.333,28,54,.519,.512,16,21,.762,10,29,39,25,7,8,17,16,50,93,.538,22,45,.489,28,48,.583,.656,12,15,.800,11,35,46,27,12,8,11,17
69,69,2025-03-20,,NYK,W,115,98,,43,88,.489,15,32,.469,28,56,.500,.574,14,17,.824,11,41,52,25,1,3,12,20,36,90,.400,10,39,.256,26,51,.510,.456,16,20,.800,9,29,38,26,9,2,7,18
70,70,2025-03-21,@,OKC,L,106,141,,37,80,.463,19,41,.463,18,39,.462,.581,13,13,1.000,6,23,29,29,6,4,16,13,54,94,.574,21,39,.538,33,55,.600,.686,12,17,.706,10,33,43,29,10,7,9,13
71,71,2025-03-23,@,MIA,L,105,122,,41,87,.471,11,33,.333,30,54,.556,.534,12,13,.923,12,28,40,24,5,4,20,15,47,82,.573,12,29,.414,35,53,.660,.646,16,20,.800,7,25,32,27,10,4,12,13
72,72,2025-03-25,,ORL,L,104,111,,37,88,.420,14,34,.412,23,54,.426,.500,16,21,.762,8,30,38,26,4,3,11,22,41,90,.456,13,42,.310,28,48,.583,.528,16,19,.842,13,37,50,22,5,4,11,21
73,73,2025-03-28,@,TOR,L,97,108,,39,96,.406,9,31,.290,30,65,.462,.453,10,15,.667,13,43,56,29,5,5,18,12,42,95,.442,14,44,.318,28,51,.549,.516,10,15,.667,11,34,45,28,9,5,6,15
74,74,2025-03-30,@,NOP,L,94,98,,32,91,.352,8,33,.242,24,58,.414,.396,22,25,.880,12,38,50,20,15,6,15,17,38,92,.413,9,31,.290,29,61,.475,.462,13,17,.765,14,43,57,24,9,8,17,17
75,75,2025-03-31,,UTA,W,110,106,,43,80,.538,15,38,.395,28,42,.667,.631,9,14,.643,10,37,47,33,3,5,18,14,39,96,.406,14,52,.269,25,44,.568,.479,14,15,.933,14,27,41,25,13,2,10,15
76,76,2025-04-02,@,IND,L,105,119,,41,78,.526,10,24,.417,31,54,.574,.590,13,18,.722,9,35,44,20,3,2,18,15,47,95,.495,18,44,.409,29,51,.569,.589,7,10,.700,11,27,38,29,10,6,6,16
77,77,2025-04-04,,SAC,L,102,125,,33,83,.398,8,35,.229,25,48,.521,.446,28,34,.824,11,34,45,17,2,2,13,19,45,91,.495,16,36,.444,29,55,.527,.582,19,23,.826,10,34,44,26,4,3,8,28
78,78,2025-04-06,,CHI,L,117,131,,41,85,.482,8,30,.267,33,55,.600,.529,27,34,.794,9,31,40,25,7,2,14,22,46,86,.535,16,36,.444,30,50,.600,.628,23,29,.793,9,32,41,26,8,1,13,23
79,79,2025-04-08,,MEM,L,100,124,,37,81,.457,11,38,.289,26,43,.605,.525,15,23,.652,6,32,38,22,3,4,15,18,42,93,.452,18,55,.327,24,38,.632,.548,22,26,.846,14,38,52,23,12,3,14,18
80,80,2025-04-09,@,TOR,L,96,126,,36,82,.439,11,35,.314,25,47,.532,.506,13,16,.813,5,36,41,23,5,3,19,13,49,104,.471,19,52,.365,30,52,.577,.563,9,12,.750,16,39,55,37,8,2,9,16
81,81,2025-04-11,@,BOS,L,94,130,,36,93,.387,15,40,.375,21,53,.396,.468,7,10,.700,12,36,48,25,7,4,17,14,49,95,.516,23,51,.451,26,44,.591,.637,9,12,.750,10,42,52,35,9,8,10,11
82,82,2025-04-13,@,BOS,L,86,93,,32,85,.376,11,39,.282,21,46,.457,.441,11,18,.611,18,33,51,23,10,4,17,16,35,90,.389,14,45,.311,21,45,.467,.467,9,13,.692,15,34,49,22,12,6,13,14
