Rk,Gtm,Date,,Opp_team,Rslt,Tm_PTS,Opp_PTS,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,opp_FG,opp_FGA,opp_FG%,opp_3P,opp_3PA,opp_3P%,opp_2P,opp_2PA,opp_2P%,opp_eFG%,opp_FT,opp_FTA,opp_FT%,opp_ORB,opp_DRB,opp_TRB,opp_AST,opp_STL,opp_BLK,opp_TOV,opp_PF
11,11,2024-11-15,@,ATL,L,117,129,,43,106,.406,15,43,.349,28,63,.444,.476,16,21,.762,13,39,52,28,11,5,16,23,46,98,.469,12,37,.324,34,61,.557,.531,25,30,.833,15,40,55,28,10,10,16,17
12,12,2024-11-17,,DET,L,104,124,,39,83,.470,12,27,.444,27,56,.482,.542,14,20,.700,5,34,39,21,6,3,17,16,46,97,.474,17,38,.447,29,59,.492,.562,15,19,.789,13,38,51,27,11,4,9,19
13,13,2024-11-18,@,NYK,L,106,134,,43,91,.473,11,33,.333,32,58,.552,.533,9,16,.563,12,29,41,23,5,3,10,19,51,91,.560,20,40,.500,31,51,.608,.670,12,13,.923,7,34,41,37,4,1,8,12
14,14,2024-11-22,,BOS,L,96,108,,39,90,.433,7,28,.250,32,62,.516,.472,11,16,.688,10,38,48,19,6,4,20,29,36,85,.424,11,46,.239,25,39,.641,.488,25,32,.781,10,33,43,22,11,7,12,19
15,15,2024-11-24,@,IND,L,103,115,,36,79,.456,11,35,.314,25,44,.568,.525,20,25,.800,8,33,41,24,8,5,17,19,41,86,.477,12,27,.444,29,59,.492,.547,21,27,.778,12,33,45,31,8,3,12,18
16,16,2024-11-26,,CHI,L,108,127,,39,91,.429,10,37,.270,29,54,.537,.484,20,31,.645,5,38,43,27,7,3,14,18,47,94,.500,14,40,.350,33,54,.611,.574,19,22,.864,8,42,50,29,6,4,11,22
17,17,2024-11-27,,LAC,L,96,121,,35,85,.412,8,33,.242,27,52,.519,.459,18,22,.818,11,29,40,21,9,4,20,18,45,89,.506,12,33,.364,33,56,.589,.573,19,25,.760,13,34,47,27,18,4,16,19
18,18,2024-11-30,@,MIL,L,114,124,,41,87,.471,9,32,.281,32,55,.582,.523,23,24,.958,8,33,41,24,7,3,12,26,44,86,.512,16,35,.457,28,51,.549,.605,20,25,.800,7,31,38,31,5,6,12,18
19,19,2024-12-03,@,CLE,L,87,118,,32,83,.386,4,26,.154,28,57,.491,.410,19,25,.760,13,39,52,18,4,8,21,21,43,89,.483,16,46,.348,27,43,.628,.573,16,25,.640,7,38,45,31,11,4,11,20
20,20,2024-12-05,,DAL,L,101,137,,39,99,.394,13,40,.325,26,59,.441,.460,10,15,.667,12,27,39,25,10,3,12,19,48,89,.539,20,38,.526,28,51,.549,.652,21,27,.778,13,45,58,27,8,12,16,16
21,21,2024-12-07,,DEN,W,122,113,,45,93,.484,16,41,.390,29,52,.558,.570,16,22,.727,15,31,46,31,9,12,17,21,46,95,.484,5,25,.200,41,70,.586,.511,16,27,.593,16,32,48,34,11,6,15,23
22,22,2024-12-08,,MEM,L,112,140,,43,100,.430,6,32,.188,37,68,.544,.460,20,22,.909,20,32,52,20,10,5,21,25,50,96,.521,17,43,.395,33,53,.623,.609,23,29,.793,12,34,46,34,12,8,18,20
23,23,2024-12-13,@,CLE,L,105,115,,41,86,.477,14,40,.350,27,46,.587,.558,9,11,.818,6,38,44,24,7,7,18,28,36,91,.396,15,50,.300,21,41,.512,.478,28,40,.700,16,34,50,27,10,5,11,14
24,24,2024-12-15,,BOS,L,98,112,,40,99,.404,13,40,.325,27,59,.458,.470,5,8,.625,17,34,51,22,10,7,16,25,40,93,.430,18,46,.391,22,47,.468,.527,14,24,.583,16,40,56,26,11,5,18,15
25,25,2024-12-19,,CHO,W,123,114,,41,83,.494,17,42,.405,24,41,.585,.596,24,31,.774,12,40,52,33,5,8,18,18,43,106,.406,8,43,.186,35,63,.556,.443,20,27,.741,22,30,52,30,12,2,8,21
26,26,2024-12-21,@,MIL,L,101,112,,36,81,.444,18,42,.429,18,39,.462,.556,11,16,.688,8,39,47,20,7,4,19,10,44,98,.449,20,48,.417,24,50,.480,.551,4,5,.800,10,34,44,35,12,2,13,14
27,27,2024-12-23,@,OKC,L,105,123,,36,91,.396,16,43,.372,20,48,.417,.484,17,20,.850,13,38,51,25,7,8,19,16,47,106,.443,10,38,.263,37,68,.544,.491,19,22,.864,19,40,59,25,15,9,12,18
28,28,2024-12-26,,CHO,W,113,110,,39,91,.429,14,44,.318,25,47,.532,.505,21,28,.750,8,35,43,25,9,7,11,19,41,94,.436,17,42,.405,24,52,.462,.527,11,14,.786,11,39,50,31,6,4,19,23
