Rk,Gtm,Date,,Opp_team,Rslt,Tm_PTS,Opp_PTS,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,opp_FG,opp_FGA,opp_FG%,opp_3P,opp_3PA,opp_3P%,opp_2P,opp_2PA,opp_2P%,opp_eFG%,opp_FT,opp_FTA,opp_FT%,opp_ORB,opp_DRB,opp_TRB,opp_AST,opp_STL,opp_BLK,opp_TOV,opp_PF
61,61,2025-03-02,@,CLE,L,129,133,OT,42,96,.438,14,40,.350,28,56,.500,.510,31,35,.886,13,33,46,25,8,1,20,26,42,97,.433,19,46,.413,23,51,.451,.531,30,35,.857,13,34,47,27,12,5,15,27
62,62,2025-03-03,@,PHI,W,119,102,,48,99,.485,11,35,.314,37,64,.578,.540,12,19,.632,22,39,61,26,6,6,11,13,41,95,.432,11,35,.314,30,60,.500,.489,9,13,.692,14,29,43,27,6,3,8,15
63,63,2025-03-05,@,BOS,L,118,128,,45,90,.500,16,40,.400,29,50,.580,.589,12,17,.706,8,31,39,19,4,3,8,16,45,97,.464,23,54,.426,22,43,.512,.582,15,17,.882,18,34,52,24,5,6,10,14
64,64,2025-03-07,@,OKC,L,89,107,,33,95,.347,8,43,.186,25,52,.481,.389,15,18,.833,14,39,53,15,6,4,17,16,39,84,.464,14,38,.368,25,46,.543,.548,15,17,.882,4,39,43,25,12,8,13,13
65,65,2025-03-09,,DET,L,112,119,,36,93,.387,15,50,.300,21,43,.488,.468,25,32,.781,10,31,41,17,7,4,13,27,43,87,.494,9,28,.321,34,59,.576,.546,24,32,.750,12,42,54,22,7,8,14,24
66,66,2025-03-10,@,GSW,L,120,130,,44,91,.484,18,42,.429,26,49,.531,.582,14,17,.824,15,28,43,31,9,5,19,13,45,85,.529,21,41,.512,24,44,.545,.653,19,21,.905,12,28,40,35,16,5,18,16
67,67,2025-03-12,,NYK,L,113,114,OT,40,90,.444,17,42,.405,23,48,.479,.539,16,25,.640,21,31,52,20,6,6,25,18,44,94,.468,12,31,.387,32,63,.508,.532,14,20,.700,11,27,38,27,12,7,15,21
68,68,2025-03-16,,TOR,W,105,102,,36,88,.409,18,50,.360,18,38,.474,.511,15,18,.833,19,32,51,21,10,7,22,20,38,94,.404,10,31,.323,28,63,.444,.457,16,20,.800,19,28,47,29,12,0,18,22
69,69,2025-03-17,,WAS,W,112,97,,42,99,.424,15,46,.326,27,53,.509,.500,13,19,.684,14,36,50,25,15,3,9,10,38,92,.413,12,40,.300,26,52,.500,.478,9,12,.750,11,38,49,27,6,7,16,16
70,70,2025-03-19,,MEM,W,115,99,,40,96,.417,18,46,.391,22,50,.440,.510,17,21,.810,22,43,65,25,3,6,17,17,37,92,.402,8,30,.267,29,62,.468,.446,17,21,.810,10,30,40,23,11,4,10,20
71,71,2025-03-21,,DEN,W,128,109,,47,87,.540,14,35,.400,33,52,.635,.621,20,25,.800,15,23,38,30,12,6,17,18,38,76,.500,9,26,.346,29,50,.580,.559,24,28,.857,11,20,31,24,10,2,21,25
72,72,2025-03-23,,BOS,L,116,129,,43,88,.489,19,47,.404,24,41,.585,.597,11,16,.688,11,27,38,24,6,3,12,11,48,88,.545,23,50,.460,25,38,.658,.676,10,14,.714,11,27,38,31,6,6,9,14
73,73,2025-03-25,,CLE,L,111,122,,40,100,.400,17,52,.327,23,48,.479,.485,14,22,.636,19,26,45,28,9,3,10,15,48,88,.545,12,27,.444,36,61,.590,.614,14,17,.824,9,32,41,28,4,6,14,18
74,74,2025-03-27,@,SAC,L,107,128,,35,88,.398,16,50,.320,19,38,.500,.489,21,26,.808,15,17,32,23,11,3,12,20,48,74,.649,10,27,.370,38,47,.809,.716,22,27,.815,9,37,46,24,8,3,21,23
75,75,2025-03-30,@,NYK,L,93,110,,38,87,.437,9,36,.250,29,51,.569,.489,8,14,.571,13,26,39,19,9,4,14,12,45,84,.536,10,25,.400,35,59,.593,.595,10,13,.769,9,35,44,27,10,10,15,17
76,76,2025-04-01,@,ATL,W,127,113,,47,103,.456,13,41,.317,34,62,.548,.519,20,27,.741,19,35,54,30,13,5,17,18,41,92,.446,7,32,.219,34,60,.567,.484,24,28,.857,12,33,45,26,12,8,20,22
77,77,2025-04-03,@,TOR,W,112,103,,42,86,.488,10,34,.294,32,52,.615,.547,18,20,.900,17,37,54,20,10,6,25,13,44,96,.458,12,34,.353,32,62,.516,.521,3,5,.600,13,22,35,29,14,1,18,19
78,78,2025-04-04,@,CHI,L,113,118,,44,115,.383,11,42,.262,33,73,.452,.430,14,18,.778,19,35,54,23,7,5,5,21,41,87,.471,10,27,.370,31,60,.517,.529,26,31,.839,11,50,61,25,2,8,18,16
79,79,2025-04-06,,SAS,W,120,109,,42,89,.472,15,41,.366,27,48,.563,.556,21,27,.778,8,36,44,25,10,5,15,20,41,95,.432,11,34,.324,30,61,.492,.489,16,21,.762,13,32,45,26,9,4,18,21
80,80,2025-04-09,@,UTA,L,126,133,OT,48,104,.462,11,45,.244,37,59,.627,.514,19,28,.679,14,29,43,27,13,5,17,23,50,98,.510,15,36,.417,35,62,.565,.587,18,22,.818,16,40,56,27,14,4,24,26
81,81,2025-04-11,,GSW,L,86,103,,32,85,.376,6,30,.200,26,55,.473,.412,16,22,.727,13,39,52,21,9,5,22,20,33,83,.398,14,44,.318,19,39,.487,.482,23,28,.821,7,38,45,26,15,7,15,19
82,82,2025-04-13,,LAL,W,109,81,,42,96,.438,15,42,.357,27,54,.500,.516,10,21,.476,27,29,56,27,7,6,16,16,31,80,.388,9,28,.321,22,52,.423,.444,10,14,.714,13,29,42,21,9,11,21,21
