Rk,Gtm,Date,,Opp_team,Rslt,Tm_PTS,Opp_PTS,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,opp_FG,opp_FGA,opp_FG%,opp_3P,opp_3PA,opp_3P%,opp_2P,opp_2PA,opp_2P%,opp_eFG%,opp_FT,opp_FTA,opp_FT%,opp_ORB,opp_DRB,opp_TRB,opp_AST,opp_STL,opp_BLK,opp_TOV,opp_PF
69,69,2025-03-19,@,SAC,L,119,123,,46,84,.548,13,34,.382,33,50,.660,.625,14,18,.778,8,29,37,24,7,1,12,14,46,91,.505,16,35,.457,30,56,.536,.593,15,16,.938,14,27,41,28,9,1,13,20
70,70,2025-03-21,@,PHO,L,112,123,,42,94,.447,17,45,.378,25,49,.510,.537,11,14,.786,16,28,44,24,11,5,11,12,48,92,.522,19,42,.452,29,50,.580,.625,8,8,1.000,12,34,46,33,6,3,15,16
71,71,2025-03-23,@,UTA,W,120,91,,44,96,.458,11,48,.229,33,48,.688,.516,21,31,.677,14,37,51,28,9,7,7,16,32,89,.360,16,50,.320,16,39,.410,.449,11,18,.611,13,39,52,25,4,5,21,24
72,72,2025-03-25,@,POR,W,122,111,,48,88,.545,12,27,.444,36,61,.590,.614,14,17,.824,9,32,41,28,4,6,14,18,40,100,.400,17,52,.327,23,48,.479,.485,14,22,.636,19,26,45,28,9,3,10,15
73,73,2025-03-27,,SAS,W,124,116,,46,99,.465,17,48,.354,29,51,.569,.551,15,18,.833,14,42,56,33,7,5,14,14,43,106,.406,14,43,.326,29,63,.460,.472,16,21,.762,19,31,50,27,10,3,10,20
74,74,2025-03-28,@,DET,L,122,133,,39,84,.464,15,40,.375,24,44,.545,.554,29,38,.763,11,30,41,16,9,3,15,27,44,92,.478,15,34,.441,29,58,.500,.560,30,35,.857,16,27,43,25,8,5,13,29
75,75,2025-03-30,,LAC,W,127,122,,47,93,.505,15,45,.333,32,48,.667,.586,18,23,.783,10,35,45,33,11,3,10,17,45,93,.484,16,41,.390,29,52,.558,.570,16,22,.727,10,34,44,25,6,4,14,17
76,76,2025-04-02,,NYK,W,124,105,,50,94,.532,12,37,.324,38,57,.667,.596,12,14,.857,15,29,44,23,8,5,13,18,40,90,.444,11,36,.306,29,54,.537,.506,14,17,.824,15,24,39,24,7,2,16,19
77,77,2025-04-04,@,SAS,W,114,113,,41,87,.471,22,51,.431,19,36,.528,.598,10,14,.714,7,37,44,31,6,4,17,13,41,94,.436,16,48,.333,25,46,.543,.521,15,19,.789,9,35,44,27,9,4,12,15
78,78,2025-04-06,,SAC,L,113,120,,46,88,.523,10,38,.263,36,50,.720,.580,11,19,.579,13,26,39,31,11,5,16,17,44,82,.537,14,33,.424,30,49,.612,.622,18,22,.818,8,31,39,25,10,3,17,14
79,79,2025-04-08,,CHI,W,135,113,,51,100,.510,25,50,.500,26,50,.520,.635,8,13,.615,16,29,45,35,13,3,13,15,41,86,.477,15,43,.349,26,43,.605,.564,16,19,.842,12,33,45,26,9,3,20,15
80,80,2025-04-10,@,IND,L,112,114,,43,98,.439,17,37,.459,26,61,.426,.526,9,13,.692,11,39,50,24,6,3,11,16,43,93,.462,14,41,.341,29,52,.558,.538,14,20,.700,10,36,46,28,3,11,10,16
81,81,2025-04-11,@,NYK,W,108,102,,38,77,.494,11,31,.355,27,46,.587,.565,21,30,.700,13,36,49,23,7,2,15,17,36,88,.409,16,41,.390,20,47,.426,.500,14,20,.700,10,25,35,22,11,2,11,18
82,82,2025-04-13,,IND,L,118,126,2OT,44,115,.383,18,60,.300,26,55,.473,.461,12,22,.545,18,47,65,21,6,9,22,23,48,119,.403,10,42,.238,38,77,.494,.445,20,22,.909,14,47,61,27,15,10,13,20
