Rk,Gtm,Date,,Opp_team,Rslt,Tm_PTS,Opp_PTS,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,opp_FG,opp_FGA,opp_FG%,opp_3P,opp_3PA,opp_3P%,opp_2P,opp_2PA,opp_2P%,opp_eFG%,opp_FT,opp_FTA,opp_FT%,opp_ORB,opp_DRB,opp_TRB,opp_AST,opp_STL,opp_BLK,opp_TOV,opp_PF
11,11,2024-11-12,@,GSW,L,117,120,,44,84,.524,11,34,.324,33,50,.660,.589,18,24,.750,8,32,40,26,6,1,18,23,45,94,.479,14,41,.341,31,53,.585,.553,16,27,.593,18,32,50,29,13,7,13,18
12,12,2024-11-14,@,UTA,L,113,115,,43,85,.506,12,39,.308,31,46,.674,.576,15,20,.750,11,19,30,25,11,10,17,18,43,85,.506,13,34,.382,30,51,.588,.582,16,21,.762,16,24,40,25,11,2,20,20
13,13,2024-11-16,,SAS,W,110,93,,44,94,.468,8,31,.258,36,63,.571,.511,14,18,.778,13,40,53,26,9,7,15,18,28,88,.318,11,40,.275,17,48,.354,.381,26,30,.867,13,32,45,21,10,9,12,17
14,14,2024-11-17,@,OKC,W,121,119,,40,84,.476,11,27,.407,29,57,.509,.542,30,36,.833,18,35,53,18,4,5,16,20,43,87,.494,14,42,.333,29,45,.644,.575,19,25,.760,7,22,29,29,11,5,8,25
15,15,2024-11-19,,NOP,W,132,91,,49,94,.521,14,31,.452,35,63,.556,.596,20,25,.800,14,34,48,26,12,7,12,15,31,78,.397,11,32,.344,20,46,.435,.468,18,21,.857,7,30,37,19,9,4,21,22
16,16,2024-11-22,@,DEN,W,123,120,,46,91,.505,10,27,.370,36,64,.563,.560,21,27,.778,12,32,44,24,11,5,13,22,43,90,.478,15,29,.517,28,61,.459,.561,19,29,.655,15,27,42,33,4,7,15,19
17,17,2024-11-24,@,MIA,L,118,123,OT,44,105,.419,10,40,.250,34,65,.523,.467,20,25,.800,15,44,59,29,6,9,14,24,46,107,.430,14,41,.341,32,66,.485,.495,17,27,.630,12,45,57,27,6,6,9,22
18,18,2024-11-25,@,ATL,W,129,119,,47,94,.500,16,35,.457,31,59,.525,.585,19,22,.864,10,41,51,24,6,8,18,13,48,101,.475,9,31,.290,39,70,.557,.520,14,16,.875,9,30,39,32,10,6,14,15
19,19,2024-11-27,,NYK,W,129,114,,48,85,.565,17,33,.515,31,52,.596,.665,16,21,.762,10,33,43,27,6,4,13,25,40,86,.465,7,29,.241,33,57,.579,.506,27,30,.900,7,26,33,20,9,3,9,19
20,20,2024-11-30,@,UTA,W,106,94,,41,90,.456,15,39,.385,26,51,.510,.539,9,15,.600,12,36,48,30,12,6,15,21,34,95,.358,9,39,.231,25,56,.446,.405,17,21,.810,19,34,53,20,10,7,15,14
21,21,2024-12-01,@,POR,W,137,131,,48,87,.552,18,36,.500,30,51,.588,.655,23,29,.793,8,25,33,33,13,0,13,15,49,84,.583,18,31,.581,31,53,.585,.690,15,18,.833,10,29,39,29,7,0,21,25
22,22,2024-12-03,,MEM,W,121,116,,39,81,.481,13,32,.406,26,49,.531,.562,30,44,.682,14,35,49,24,8,8,25,23,45,97,.464,13,40,.325,32,57,.561,.531,13,14,.929,13,26,39,27,15,3,19,29
23,23,2024-12-05,@,WAS,W,137,101,,48,89,.539,20,38,.526,28,51,.549,.652,21,27,.778,13,45,58,27,8,12,16,16,39,99,.394,13,40,.325,26,59,.441,.460,10,15,.667,12,27,39,25,10,3,12,19
24,24,2024-12-07,@,TOR,W,125,118,,38,81,.469,17,45,.378,21,36,.583,.574,32,37,.865,14,38,52,21,10,8,18,16,43,93,.462,15,39,.385,28,54,.519,.543,17,18,.944,8,31,39,37,13,3,13,22
25,25,2024-12-10,@,OKC,L,104,118,,38,80,.475,15,36,.417,23,44,.523,.569,13,19,.684,7,37,44,25,10,2,19,12,46,101,.455,20,50,.400,26,51,.510,.554,6,7,.857,17,35,52,29,14,5,14,17
26,26,2024-12-15,@,GSW,W,143,133,,52,87,.598,21,41,.512,31,46,.674,.718,18,25,.720,10,37,47,36,8,5,16,12,49,103,.476,27,54,.500,22,49,.449,.607,8,11,.727,15,22,37,39,8,2,10,17
27,27,2024-12-19,,LAC,L,95,118,,34,86,.395,7,30,.233,27,56,.482,.436,20,28,.714,8,32,40,21,9,5,13,13,44,85,.518,14,33,.424,30,52,.577,.600,16,17,.941,8,39,47,30,9,3,15,20
28,28,2024-12-21,,LAC,W,113,97,,40,88,.455,14,35,.400,26,53,.491,.534,19,22,.864,11,32,43,25,12,5,13,18,34,81,.420,10,37,.270,24,44,.545,.481,19,22,.864,8,32,40,18,8,7,17,14
29,29,2024-12-23,,POR,W,132,108,,48,90,.533,12,36,.333,36,54,.667,.600,24,34,.706,13,28,41,27,10,4,11,21,43,93,.462,8,29,.276,35,64,.547,.505,14,19,.737,16,32,48,23,6,1,19,25
30,30,2024-12-25,,MIN,L,99,105,,36,87,.414,16,43,.372,20,44,.455,.506,11,11,1.000,11,32,43,15,6,8,13,13,40,86,.465,14,32,.438,26,54,.481,.547,11,13,.846,8,38,46,23,8,5,10,14
31,31,2024-12-27,@,PHO,W,98,89,,35,80,.438,12,34,.353,23,46,.500,.513,16,17,.941,7,34,41,24,6,5,15,15,32,83,.386,13,35,.371,19,48,.396,.464,12,18,.667,12,30,42,23,11,7,16,17
32,32,2024-12-28,@,POR,L,122,126,,43,89,.483,15,38,.395,28,51,.549,.567,21,26,.808,10,30,40,20,6,10,13,21,46,92,.500,11,26,.423,35,66,.530,.560,23,29,.793,14,36,50,27,8,7,14,19
